Time,Frequency,dBFS
5.63084,5124.9,-44.8711
5.63084,5167.97,-45.9263
5.63084,5211.04,-38.04
5.63084,5254.1,-41.7314
5.63084,5297.17,-53.4922
5.63084,5340.23,-60.6412
5.63084,5383.3,-47.8844
5.63084,5426.37,-49.6637
5.63084,5469.43,-61.1891
5.63084,5512.5,-86.9126
5.64245,0,-64.8814
5.64245,43.0664,-69.7617
5.64245,86.1328,-80.2469
5.64245,129.199,-65.9925
5.64245,172.266,-50.6942
5.64245,215.332,-52.1742
5.64245,258.398,-37.36
5.64245,301.465,-35.3096
5.64245,344.531,-37.59
5.64245,387.598,-45.5693
5.64245,430.664,-63.3862
5.64245,473.73,-41.6485
5.64245,516.797,-31.614
5.64245,559.863,-32.9226
5.64245,602.93,-39.1994
5.64245,645.996,-48.196
5.64245,689.062,-42.0348
5.64245,732.129,-26.4909
5.64245,775.195,-14.7859
5.64245,818.262,-8.68458
5.64245,861.328,-11.6423
5.64245,904.395,-25.7119
5.64245,947.461,-38.5361
5.64245,990.527,-35.5306
5.64245,1033.59,-36.4144
5.64245,1076.66,-39.512
5.64245,1119.73,-49.3111
5.64245,1162.79,-42.1165
5.64245,1205.86,-43.1362
5.64245,1248.93,-46.0679
5.64245,1291.99,-37.3059
5.64245,1335.06,-38.4936
5.64245,1378.12,-49.6988
5.64245,1421.19,-46.3692
5.64245,1464.26,-51.2319
5.64245,1507.32,-50.0276
5.64245,1550.39,-41.117
5.64245,1593.46,-38.263
5.64245,1636.52,-39.9006
5.64245,1679.59,-41.2631
5.64245,1722.66,-52.566
5.64245,1765.72,-43.9622
5.64245,1808.79,-39.3423
5.64245,1851.86,-37.818
5.64245,1894.92,-37.8709
5.64245,1937.99,-39.6803
5.64245,1981.05,-50.405
5.64245,2024.12,-45.3306
5.64245,2067.19,-40.54
5.64245,2110.25,-36.8437
5.64245,2153.32,-37.9141
5.64245,2196.39,-38.3026
5.64245,2239.45,-51.8272
5.64245,2282.52,-33.3491
5.64245,2325.59,-32.5695
5.64245,2368.65,-27.6519
5.64245,2411.72,-25.2003
5.64245,2454.79,-24.7875
5.64245,2497.85,-26.0253
5.64245,2540.92,-27.4944
5.64245,2583.98,-32.6781
5.64245,2627.05,-26.3792
5.64245,2670.12,-26.2695
5.64245,2713.18,-29.6085
5.64245,2756.25,-32.759
5.64245,2799.32,-36.7214
5.64245,2842.38,-31.4503
5.64245,2885.45,-29.8517
5.64245,2928.52,-28.2844
5.64245,2971.58,-28.6524
5.64245,3014.65,-31.2469
5.64245,3057.71,-44.9117
5.64245,3100.78,-32.0805
5.64245,3143.85,-29.9373
5.64245,3186.91,-26.5049
5.64245,3229.98,-28.5133
5.64245,3273.05,-27.9037
5.64245,3316.11,-33.1058
5.64245,3359.18,-32.9307
5.64245,3402.25,-32.8516
5.64245,3445.31,-32.9172
5.64245,3488.38,-33.7969
5.64245,3531.45,-33.9041
5.64245,3574.51,-40.3905
5.64245,3617.58,-36.3973
5.64245,3660.64,-40.5616
5.64245,3703.71,-37.8382
5.64245,3746.78,-39.2356
5.64245,3789.84,-41.8006
5.64245,3832.91,-44.9103
5.64245,3875.98,-38.8062
5.64245,3919.04,-36.9776
5.64245,3962.11,-39.4955
5.64245,4005.18,-37.6785
5.64245,4048.24,-37.172
5.64245,4091.31,-36.7414
5.64245,4134.38,-46.8319
5.64245,4177.44,-36.9832
5.64245,4220.51,-39.9752
5.64245,4263.57,-34.5017
5.64245,4306.64,-34.0225
5.64245,4349.71,-35.1593
5.64245,4392.77,-37.9809
5.64245,4435.84,-29.6462
5.64245,4478.91,-35.6428
5.64245,4521.97,-34.3324
5.64245,4565.04,-33.1299
5.64245,4608.11,-36.5719
5.64245,4651.17,-44.535
5.64245,4694.24,-46.9596
5.64245,4737.3,-46.4417
5.64245,4780.37,-52.954
5.64245,4823.44,-52.2346
5.64245,4866.5,-75.5276
5.64245,4909.57,-60.2643
5.64245,4952.64,-45.3788
5.64245,4995.7,-45.5111
5.64245,5038.77,-49.3031
5.64245,5081.84,-40.5264
5.64245,5124.9,-41.3158
5.64245,5167.97,-54.5379
5.64245,5211.04,-50.1455
5.64245,5254.1,-43.0374
5.64245,5297.17,-50.3924
5.64245,5340.23,-48.9516
5.64245,5383.3,-47.7302
5.64245,5426.37,-58.6392
5.64245,5469.43,-60.3257
5.64245,5512.5,-89.7691
5.65406,0,-69.9376
5.65406,43.0664,-69.6332
5.65406,86.1328,-84.7799
5.65406,129.199,-65.8565
5.65406,172.266,-51.3509
5.65406,215.332,-44.3323
5.65406,258.398,-38.182
5.65406,301.465,-37.1729
5.65406,344.531,-39.4139
5.65406,387.598,-46.3252
5.65406,430.664,-58.5097
5.65406,473.73,-35.944
5.65406,516.797,-32.8726
5.65406,559.863,-40.7791
5.65406,602.93,-45.1527
5.65406,645.996,-50.1736
5.65406,689.062,-29.6064
5.65406,732.129,-16.6963
5.65406,775.195,-14.1417
5.65406,818.262,-16.1499
5.65406,861.328,-20.8171
5.65406,904.395,-37.6959
5.65406,947.461,-36.6126
5.65406,990.527,-34.0451
5.65406,1033.59,-31.7402
5.65406,1076.66,-38.384
5.65406,1119.73,-44.5464
5.65406,1162.79,-62.2587
5.65406,1205.86,-38.4785
5.65406,1248.93,-32.8226
5.65406,1291.99,-33.7287
5.65406,1335.06,-36.9819
5.65406,1378.12,-45.5835
5.65406,1421.19,-46.1012
5.65406,1464.26,-38.6186
5.65406,1507.32,-34.5519
5.65406,1550.39,-39.4161
5.65406,1593.46,-41.7528
5.65406,1636.52,-46.7576
5.65406,1679.59,-43.4979
5.65406,1722.66,-40.3749
5.65406,1765.72,-36.3926
5.65406,1808.79,-38.5784
5.65406,1851.86,-48.9033
5.65406,1894.92,-47.738
5.65406,1937.99,-47.6328
5.65406,1981.05,-37.457
5.65406,2024.12,-33.3094
5.65406,2067.19,-34.3064
5.65406,2110.25,-41.6533
5.65406,2153.32,-38.9577
5.65406,2196.39,-32.2315
5.65406,2239.45,-28.1305
5.65406,2282.52,-25.3594
5.65406,2325.59,-26.2825
5.65406,2368.65,-35.2725
5.65406,2411.72,-29.8685
5.65406,2454.79,-27.7168
5.65406,2497.85,-22.3166
5.65406,2540.92,-21.0581
5.65406,2583.98,-24.5032
5.65406,2627.05,-48.5697
5.65406,2670.12,-34.22
5.65406,2713.18,-34.9899
5.65406,2756.25,-30.6028
5.65406,2799.32,-29.4598
5.65406,2842.38,-32.8222
5.65406,2885.45,-37.2814
5.65406,2928.52,-37.3834
5.65406,2971.58,-28.8031
5.65406,3014.65,-26.846
5.65406,3057.71,-24.7714
5.65406,3100.78,-28.5595
5.65406,3143.85,-29.0581
5.65406,3186.91,-30.5864
5.65406,3229.98,-28.8442
5.65406,3273.05,-25.879
5.65406,3316.11,-25.0805
5.65406,3359.18,-32.812
5.65406,3402.25,-36.1995
5.65406,3445.31,-37.2022
5.65406,3488.38,-38.3157
5.65406,3531.45,-36.45
5.65406,3574.51,-34.2734
5.65406,3617.58,-41.8676
5.65406,3660.64,-39.9
5.65406,3703.71,-43.4821
5.65406,3746.78,-40.1175
5.65406,3789.84,-37.7531
5.65406,3832.91,-38.7672
5.65406,3875.98,-45.3188
5.65406,3919.04,-37.161
5.65406,3962.11,-41.5541
5.65406,4005.18,-36.2784
5.65406,4048.24,-33.5535
5.65406,4091.31,-33.1916
5.65406,4134.38,-38.7476
5.65406,4177.44,-38.3594
5.65406,4220.51,-40.0961
5.65406,4263.57,-34.7608
5.65406,4306.64,-31.8391
5.65406,4349.71,-33.6297
5.65406,4392.77,-33.502
5.65406,4435.84,-31.6086
5.65406,4478.91,-36.4341
5.65406,4521.97,-31.4219
5.65406,4565.04,-32.3223
5.65406,4608.11,-35.6443
5.65406,4651.17,-39.4437
5.65406,4694.24,-46.7076
5.65406,4737.3,-53.937
5.65406,4780.37,-67.7059
5.65406,4823.44,-53.278
5.65406,4866.5,-61.6683
5.65406,4909.57,-56.2523
5.65406,4952.64,-51.0894
5.65406,4995.7,-44.8987
5.65406,5038.77,-38.8398
5.65406,5081.84,-38.9815
5.65406,5124.9,-40.8831
5.65406,5167.97,-41.7701
5.65406,5211.04,-47.2986
5.65406,5254.1,-53.9117
5.65406,5297.17,-48.2242
5.65406,5340.23,-46.3783
5.65406,5383.3,-45.1791
5.65406,5426.37,-48.8772
5.65406,5469.43,-61.3481
5.65406,5512.5,-85.5108
5.66567,0,-71.9089
5.66567,43.0664,-74.3621
5.66567,86.1328,-76.5157
5.66567,129.199,-65.9824
5.66567,172.266,-47.6789
5.66567,215.332,-39.8343
5.66567,258.398,-39.3687
5.66567,301.465,-39.0906
5.66567,344.531,-37.6317
5.66567,387.598,-44.4527
5.66567,430.664,-36.1337
5.66567,473.73,-32.0928
5.66567,516.797,-38.9366
5.66567,559.863,-61.8036
5.66567,602.93,-44.4231
5.66567,645.996,-34.8409
5.66567,689.062,-23.2902
5.66567,732.129,-21.501
5.66567,775.195,-22.7662
5.66567,818.262,-25.4835
5.66567,861.328,-67.1153
5.66567,904.395,-25.8836
5.66567,947.461,-23.6452
5.66567,990.527,-29.4352
5.66567,1033.59,-42.6792
5.66567,1076.66,-46.8767
5.66567,1119.73,-44.9266
5.66567,1162.79,-35.782
5.66567,1205.86,-34.5205
5.66567,1248.93,-40.5601
5.66567,1291.99,-43.4999
5.66567,1335.06,-43.6878
5.66567,1378.12,-39.0173
5.66567,1421.19,-37.0957
5.66567,1464.26,-38.7455
5.66567,1507.32,-51.0517
5.66567,1550.39,-47.8445
5.66567,1593.46,-40.9521
5.66567,1636.52,-38.0242
5.66567,1679.59,-40.8739
5.66567,1722.66,-49.7958
5.66567,1765.72,-52.1704
5.66567,1808.79,-45.4622
5.66567,1851.86,-39.6293
5.66567,1894.92,-38.9382
5.66567,1937.99,-39.9197
5.66567,1981.05,-45.2648
5.66567,2024.12,-42.8599
5.66567,2067.19,-35.4159
5.66567,2110.25,-33.2729
5.66567,2153.32,-33.8748
5.66567,2196.39,-38.2889
5.66567,2239.45,-33.8847
5.66567,2282.52,-29.1015
5.66567,2325.59,-26.1267
5.66567,2368.65,-24.1458
5.66567,2411.72,-27.9254
5.66567,2454.79,-28.3146
5.66567,2497.85,-35.139
5.66567,2540.92,-27.6236
5.66567,2583.98,-29.2614
5.66567,2627.05,-29.5726
5.66567,2670.12,-34.6291
5.66567,2713.18,-33.3606
5.66567,2756.25,-36.3611
5.66567,2799.32,-33.0957
5.66567,2842.38,-30.1074
5.66567,2885.45,-32.253
5.66567,2928.52,-31.7068
5.66567,2971.58,-36.0605
5.66567,3014.65,-31.4477
5.66567,3057.71,-27.5921
5.66567,3100.78,-26.3252
5.66567,3143.85,-29.4176
5.66567,3186.91,-30.8014
5.66567,3229.98,-33.1971
5.66567,3273.05,-36.5388
5.66567,3316.11,-35.8735
5.66567,3359.18,-37.6846
5.66567,3402.25,-34.7428
5.66567,3445.31,-41.4391
5.66567,3488.38,-41.5532
5.66567,3531.45,-39.779
5.66567,3574.51,-40.6652
5.66567,3617.58,-41.2987
5.66567,3660.64,-39.042
5.66567,3703.71,-46.6788
5.66567,3746.78,-41.2373
5.66567,3789.84,-39.8342
5.66567,3832.91,-45.7363
5.66567,3875.98,-38.4545
5.66567,3919.04,-41.1286
5.66567,3962.11,-42.6817
5.66567,4005.18,-39.8779
5.66567,4048.24,-45.7677
5.66567,4091.31,-38.2413
5.66567,4134.38,-37.2967
5.66567,4177.44,-39.5878
5.66567,4220.51,-36.0539
5.66567,4263.57,-38.0205
5.66567,4306.64,-36.57
5.66567,4349.71,-32.6557
5.66567,4392.77,-46.6828
5.66567,4435.84,-33.7401
5.66567,4478.91,-33.3372
5.66567,4521.97,-39.9424
5.66567,4565.04,-37.4557
5.66567,4608.11,-36.902
5.66567,4651.17,-45.8675
5.66567,4694.24,-48.863
5.66567,4737.3,-47.5509
5.66567,4780.37,-54.1056
5.66567,4823.44,-49.953
5.66567,4866.5,-50.71
5.66567,4909.57,-46.2174
5.66567,4952.64,-45.6685
5.66567,4995.7,-42.8149
5.66567,5038.77,-39.0986
5.66567,5081.84,-41.6187
5.66567,5124.9,-50.4887
5.66567,5167.97,-62.2163
5.66567,5211.04,-66.2207
5.66567,5254.1,-64.741
5.66567,5297.17,-58.8717
5.66567,5340.23,-61.3678
5.66567,5383.3,-63.9168
5.66567,5426.37,-69.3425
5.66567,5469.43,-73.0065
5.66567,5512.5,-82.4402
5.67728,0,-77.1368
5.67728,43.0664,-73.9679
5.67728,86.1328,-75.8886
5.67728,129.199,-70.8876
5.67728,172.266,-46.8226
5.67728,215.332,-43.1057
5.67728,258.398,-52.3699
5.67728,301.465,-41.8157
5.67728,344.531,-38.3217
5.67728,387.598,-50.9206
5.67728,430.664,-35.5602
5.67728,473.73,-41.2432
5.67728,516.797,-47.5675
5.67728,559.863,-47.1584
5.67728,602.93,-38.48
5.67728,645.996,-27.8947
5.67728,689.062,-27.4877
5.67728,732.129,-32.7695
5.67728,775.195,-33.8766
5.67728,818.262,-26.492
5.67728,861.328,-21.2893
5.67728,904.395,-18.9282
5.67728,947.461,-29.3475
5.67728,990.527,-36.2802
5.67728,1033.59,-38.6483
5.67728,1076.66,-38.9158
5.67728,1119.73,-40.87
5.67728,1162.79,-44.4621
5.67728,1205.86,-61.6444
5.67728,1248.93,-48.1107
5.67728,1291.99,-43.193
5.67728,1335.06,-41.9171
5.67728,1378.12,-42.0606
5.67728,1421.19,-45.6382
5.67728,1464.26,-51.2416
5.67728,1507.32,-42.3263
5.67728,1550.39,-44.8204
5.67728,1593.46,-49.0428
5.67728,1636.52,-46.4186
5.67728,1679.59,-49.6781
5.67728,1722.66,-40.0103
5.67728,1765.72,-39.6257
5.67728,1808.79,-44.0323
5.67728,1851.86,-50.5697
5.67728,1894.92,-42.8166
5.67728,1937.99,-38.4912
5.67728,1981.05,-38.7995
5.67728,2024.12,-39.5812
5.67728,2067.19,-44.1641
5.67728,2110.25,-33.8971
5.67728,2153.32,-28.9766
5.67728,2196.39,-28.3317
5.67728,2239.45,-29.0051
5.67728,2282.52,-31.3699
5.67728,2325.59,-33.363
5.67728,2368.65,-29.1995
5.67728,2411.72,-27.2414
5.67728,2454.79,-29.1977
5.67728,2497.85,-30.8195
5.67728,2540.92,-33.517
5.67728,2583.98,-29.9967
5.67728,2627.05,-32.2695
5.67728,2670.12,-33.0622
5.67728,2713.18,-34.1354
5.67728,2756.25,-41.4346
5.67728,2799.32,-32.393
5.67728,2842.38,-32.224
5.67728,2885.45,-31.8234
5.67728,2928.52,-31.6596
5.67728,2971.58,-42.2354
5.67728,3014.65,-30.7626
5.67728,3057.71,-31.8577
5.67728,3100.78,-31.8455
5.67728,3143.85,-31.4448
5.67728,3186.91,-44.621
5.67728,3229.98,-34.3214
5.67728,3273.05,-35.7701
5.67728,3316.11,-39.5293
5.67728,3359.18,-37.5612
5.67728,3402.25,-46.8591
5.67728,3445.31,-41.7936
5.67728,3488.38,-41.432
5.67728,3531.45,-43.4274
5.67728,3574.51,-39.8622
5.67728,3617.58,-45.4539
5.67728,3660.64,-44.501
5.67728,3703.71,-43.3833
5.67728,3746.78,-49.1104
5.67728,3789.84,-44.0207
5.67728,3832.91,-50.8613
5.67728,3875.98,-40.3174
5.67728,3919.04,-38.8157
5.67728,3962.11,-43.7999
5.67728,4005.18,-40.5271
5.67728,4048.24,-43.3043
5.67728,4091.31,-41.0393
5.67728,4134.38,-37.4826
5.67728,4177.44,-42.2695
5.67728,4220.51,-38.1882
5.67728,4263.57,-40.8229
5.67728,4306.64,-37.8476
5.67728,4349.71,-33.8176
5.67728,4392.77,-39.7357
5.67728,4435.84,-37.8938
5.67728,4478.91,-36.8192
5.67728,4521.97,-52.813
5.67728,4565.04,-44.1024
5.67728,4608.11,-46.9983
5.67728,4651.17,-45.7518
5.67728,4694.24,-45.8234
5.67728,4737.3,-62.7686
5.67728,4780.37,-50.2286
5.67728,4823.44,-46.7075
5.67728,4866.5,-43.0152
5.67728,4909.57,-45.8744
5.67728,4952.64,-51.7434
5.67728,4995.7,-48.5328
5.67728,5038.77,-51.5681
5.67728,5081.84,-50.5854
5.67728,5124.9,-54.7403
5.67728,5167.97,-59.3625
5.67728,5211.04,-77.954
5.67728,5254.1,-57.6342
5.67728,5297.17,-56.7136
5.67728,5340.23,-66.2716
5.67728,5383.3,-91.7967
5.67728,5426.37,-92.2788
5.67728,5469.43,-91.5771
5.67728,5512.5,-99.037
5.68889,0,-75.8656
5.68889,43.0664,-74.4004
5.68889,86.1328,-75.1868
5.68889,129.199,-71.7539
5.68889,172.266,-50.5679
5.68889,215.332,-46.8989
5.68889,258.398,-54.3024
5.68889,301.465,-39.624
5.68889,344.531,-38.2605
5.68889,387.598,-40.3403
5.68889,430.664,-38.3594
5.68889,473.73,-41.1588
5.68889,516.797,-49.7044
5.68889,559.863,-42.5359
5.68889,602.93,-38.656
5.68889,645.996,-41.5514
5.68889,689.062,-37.2647
5.68889,732.129,-36.849
5.68889,775.195,-29.1771
5.68889,818.262,-18.1282
5.68889,861.328,-15.5615
5.68889,904.395,-21.3528
5.68889,947.461,-36.0267
5.68889,990.527,-30.5639
5.68889,1033.59,-32.7095
5.68889,1076.66,-39.5321
5.68889,1119.73,-56.7588
5.68889,1162.79,-46.0055
5.68889,1205.86,-37.6616
5.68889,1248.93,-36.017
5.68889,1291.99,-45.0301
5.68889,1335.06,-45.5293
5.68889,1378.12,-40.3955
5.68889,1421.19,-39.0207
5.68889,1464.26,-38.996
5.68889,1507.32,-47.8542
5.68889,1550.39,-47.2279
5.68889,1593.46,-50.3837
5.68889,1636.52,-38.4788
5.68889,1679.59,-37.9632
5.68889,1722.66,-60.092
5.68889,1765.72,-43.5059
5.68889,1808.79,-40.5804
5.68889,1851.86,-37.5825
5.68889,1894.92,-42.5044
5.68889,1937.99,-41.0683
5.68889,1981.05,-34.5836
5.68889,2024.12,-31.4679
5.68889,2067.19,-29.0416
5.68889,2110.25,-33.797
5.68889,2153.32,-32.3497
5.68889,2196.39,-29.1335
5.68889,2239.45,-23.4225
5.68889,2282.52,-23.52
5.68889,2325.59,-30.3014
5.68889,2368.65,-31.2365
5.68889,2411.72,-44.4655
5.68889,2454.79,-31.3182
5.68889,2497.85,-31.0246
5.68889,2540.92,-37.2963
5.68889,2583.98,-35.2
5.68889,2627.05,-35.8505
5.68889,2670.12,-33.1959
5.68889,2713.18,-35.678
5.68889,2756.25,-36.6409
5.68889,2799.32,-34.2429
5.68889,2842.38,-31.6478
5.68889,2885.45,-28.8179
5.68889,2928.52,-31.3966
5.68889,2971.58,-31.0737
5.68889,3014.65,-35.0652
5.68889,3057.71,-32.7957
5.68889,3100.78,-31.8339
5.68889,3143.85,-38.3875
5.68889,3186.91,-40.3976
5.68889,3229.98,-52.5092
5.68889,3273.05,-40.9672
5.68889,3316.11,-39.6102
5.68889,3359.18,-50.4543
5.68889,3402.25,-43.5229
5.68889,3445.31,-45.2951
5.68889,3488.38,-41.6228
5.68889,3531.45,-43.6238
5.68889,3574.51,-45.9787
5.68889,3617.58,-45.8477
5.68889,3660.64,-48.8718
5.68889,3703.71,-43.3334
5.68889,3746.78,-47.7179
5.68889,3789.84,-46.4641
5.68889,3832.91,-46.2491
5.68889,3875.98,-44.1778
5.68889,3919.04,-40.7959
5.68889,3962.11,-45.8173
5.68889,4005.18,-43.9238
5.68889,4048.24,-46.8441
5.68889,4091.31,-40.0421
5.68889,4134.38,-38.7878
5.68889,4177.44,-41.525
5.68889,4220.51,-37.8185
5.68889,4263.57,-46.0233
5.68889,4306.64,-35.8237
5.68889,4349.71,-35.5748
5.68889,4392.77,-39.2587
5.68889,4435.84,-39.6655
5.68889,4478.91,-46.6551
5.68889,4521.97,-49.0107
5.68889,4565.04,-55.9551
5.68889,4608.11,-43.7107
5.68889,4651.17,-41.5535
5.68889,4694.24,-49.5234
5.68889,4737.3,-48.0464
5.68889,4780.37,-66.9663
5.68889,4823.44,-50.5634
5.68889,4866.5,-53.6693
5.68889,4909.57,-55.0031
5.68889,4952.64,-51.1133
5.68889,4995.7,-57.5578
5.68889,5038.77,-55.9424
5.68889,5081.84,-66.6211
5.68889,5124.9,-60.9717
5.68889,5167.97,-64.2733
5.68889,5211.04,-72.5801
5.68889,5254.1,-61.0961
5.68889,5297.17,-60.6685
5.68889,5340.23,-72.879
5.68889,5383.3,-88.3923
5.68889,5426.37,-95.5231
5.68889,5469.43,-108.821
5.68889,5512.5,-110.159
5.7005,0,-83.0081
5.7005,43.0664,-76.0716
5.7005,86.1328,-84.7355
5.7005,129.199,-70.0776
5.7005,172.266,-52.5738
5.7005,215.332,-50.0491
5.7005,258.398,-48.6836
5.7005,301.465,-39.1169
5.7005,344.531,-39.1614
5.7005,387.598,-41.7629
5.7005,430.664,-43.2831
5.7005,473.73,-52.9617
5.7005,516.797,-45.1242
5.7005,559.863,-38.03
5.7005,602.93,-38.3705
5.7005,645.996,-38.791
5.7005,689.062,-47.3902
5.7005,732.129,-30.2316
5.7005,775.195,-25.9829
5.7005,818.262,-30.2833
5.7005,861.328,-30.5041
5.7005,904.395,-26.9206
5.7005,947.461,-24.4657
5.7005,990.527,-29.0234
5.7005,1033.59,-40.6232
5.7005,1076.66,-35.9377
5.7005,1119.73,-35.7335
5.7005,1162.79,-35.5995
5.7005,1205.86,-41.0618
5.7005,1248.93,-41.6897
5.7005,1291.99,-40.8292
5.7005,1335.06,-43.3356
5.7005,1378.12,-42.4658
5.7005,1421.19,-55.1744
5.7005,1464.26,-45.9447
5.7005,1507.32,-43.4267
5.7005,1550.39,-42.8888
5.7005,1593.46,-48.1844
5.7005,1636.52,-51.3242
5.7005,1679.59,-55.7232
5.7005,1722.66,-40.2819
5.7005,1765.72,-38.8174
5.7005,1808.79,-51.0783
5.7005,1851.86,-41.6845
5.7005,1894.92,-41.5923
5.7005,1937.99,-35.7674
5.7005,1981.05,-51.3113
5.7005,2024.12,-30.9866
5.7005,2067.19,-29.3812
5.7005,2110.25,-26.5341
5.7005,2153.32,-29.8589
5.7005,2196.39,-28.9044
5.7005,2239.45,-32.8543
5.7005,2282.52,-32.0529
5.7005,2325.59,-31.832
5.7005,2368.65,-42.9529
5.7005,2411.72,-37.4152
5.7005,2454.79,-40.2159
5.7005,2497.85,-36.3758
5.7005,2540.92,-42.4079
5.7005,2583.98,-39.1071
5.7005,2627.05,-37.6509
5.7005,2670.12,-38.0578
5.7005,2713.18,-38.2918
5.7005,2756.25,-40.5898
5.7005,2799.32,-33.0851
5.7005,2842.38,-34.5239
5.7005,2885.45,-33.0501
5.7005,2928.52,-37.1808
5.7005,2971.58,-34.0262
5.7005,3014.65,-38.0539
5.7005,3057.71,-44.347
5.7005,3100.78,-42.4094
5.7005,3143.85,-45.5322
5.7005,3186.91,-42.5584
5.7005,3229.98,-45.027
5.7005,3273.05,-47.1896
5.7005,3316.11,-54.5122
5.7005,3359.18,-44.3114
5.7005,3402.25,-44.4178
5.7005,3445.31,-48.9784
5.7005,3488.38,-49.3611
5.7005,3531.45,-51.9027
5.7005,3574.51,-49.2002
5.7005,3617.58,-51.5333
5.7005,3660.64,-54.2099
5.7005,3703.71,-60.9993
5.7005,3746.78,-49.9244
5.7005,3789.84,-47.5261
5.7005,3832.91,-52.1455
5.7005,3875.98,-55.0096
5.7005,3919.04,-47.5216
5.7005,3962.11,-41.4652
5.7005,4005.18,-42.9794
5.7005,4048.24,-47.4547
5.7005,4091.31,-48.5089
5.7005,4134.38,-40.3585
5.7005,4177.44,-40.4516
5.7005,4220.51,-47.3005
5.7005,4263.57,-47.0114
5.7005,4306.64,-41.9047
5.7005,4349.71,-39.559
5.7005,4392.77,-48.0803
5.7005,4435.84,-62.6161
5.7005,4478.91,-58.9151
5.7005,4521.97,-46.7655
5.7005,4565.04,-43.0341
5.7005,4608.11,-51.7123
5.7005,4651.17,-49.7065
5.7005,4694.24,-45.7042
5.7005,4737.3,-43.8339
5.7005,4780.37,-54.3054
5.7005,4823.44,-75.9115
5.7005,4866.5,-62.4432
5.7005,4909.57,-53.5551
5.7005,4952.64,-58.0893
5.7005,4995.7,-95.8424
5.7005,5038.77,-66.6859
5.7005,5081.84,-84.4235
5.7005,5124.9,-65.0234
5.7005,5167.97,-71.294
5.7005,5211.04,-77.0568
5.7005,5254.1,-66.2024
5.7005,5297.17,-66.717
5.7005,5340.23,-80.8299
5.7005,5383.3,-93.7544
5.7005,5426.37,-107.994
5.7005,5469.43,-124.581
5.7005,5512.5,-108.811
5.71211,0,-93.2717
5.71211,43.0664,-84.9662
5.71211,86.1328,-81.7017
5.71211,129.199,-57.9506
5.71211,172.266,-49.427
5.71211,215.332,-50.9192
5.71211,258.398,-49.2508
5.71211,301.465,-37.9565
5.71211,344.531,-34.997
5.71211,387.598,-42.0502
5.71211,430.664,-57.148
5.71211,473.73,-49.4679
5.71211,516.797,-42.2416
5.71211,559.863,-42.7934
5.71211,602.93,-49.5395
5.71211,645.996,-38.8485
5.71211,689.062,-33.5105
5.71211,732.129,-33.6726
5.71211,775.195,-42.0534
5.71211,818.262,-40.3627
5.71211,861.328,-23.3981
5.71211,904.395,-21.599
5.71211,947.461,-28.877
5.71211,990.527,-41.9235
5.71211,1033.59,-33.3524
5.71211,1076.66,-33.7452
5.71211,1119.73,-40.891
5.71211,1162.79,-47.91
5.71211,1205.86,-37.6399
5.71211,1248.93,-36.3456
5.71211,1291.99,-41.1665
5.71211,1335.06,-61.9565
5.71211,1378.12,-43.2798
5.71211,1421.19,-42.584
5.71211,1464.26,-47.8412
5.71211,1507.32,-47.7254
5.71211,1550.39,-44.4857
5.71211,1593.46,-46.9783
5.71211,1636.52,-49.3117
5.71211,1679.59,-43.3648
5.71211,1722.66,-39.784
5.71211,1765.72,-37.9952
5.71211,1808.79,-40.0106
5.71211,1851.86,-43.3966
5.71211,1894.92,-35.6997
5.71211,1937.99,-32.4299
5.71211,1981.05,-41.0462
5.71211,2024.12,-30.6396
5.71211,2067.19,-28.9148
5.71211,2110.25,-27.5519
5.71211,2153.32,-30.0525
5.71211,2196.39,-38.1665
5.71211,2239.45,-34.4114
5.71211,2282.52,-38.5587
5.71211,2325.59,-39.1469
5.71211,2368.65,-53.7673
5.71211,2411.72,-39.8687
5.71211,2454.79,-40.2319
5.71211,2497.85,-40.4974
5.71211,2540.92,-52.9089
5.71211,2583.98,-41.9327
5.71211,2627.05,-41.8459
5.71211,2670.12,-42.9226
5.71211,2713.18,-46.3894
5.71211,2756.25,-37.512
5.71211,2799.32,-37.0561
5.71211,2842.38,-36.4826
5.71211,2885.45,-45.7358
5.71211,2928.52,-37.7258
5.71211,2971.58,-36.8596
5.71211,3014.65,-39.301
5.71211,3057.71,-47.1973
5.71211,3100.78,-47.4916
5.71211,3143.85,-42.0604
5.71211,3186.91,-44.5716
5.71211,3229.98,-49.4689
5.71211,3273.05,-56.0137
5.71211,3316.11,-52.3148
5.71211,3359.18,-52.4167
5.71211,3402.25,-56.0247
5.71211,3445.31,-56.9833
5.71211,3488.38,-48.6578
5.71211,3531.45,-49.359
5.71211,3574.51,-52.3492
5.71211,3617.58,-52.9513
5.71211,3660.64,-51.0966
5.71211,3703.71,-54.877
5.71211,3746.78,-55.8647
5.71211,3789.84,-53.3724
5.71211,3832.91,-46.3928
5.71211,3875.98,-50.0178
5.71211,3919.04,-55.3271
5.71211,3962.11,-47.3152
5.71211,4005.18,-45.43
5.71211,4048.24,-49.1905
5.71211,4091.31,-57.8116
5.71211,4134.38,-51.8244
5.71211,4177.44,-46.1748
5.71211,4220.51,-49.5243
5.71211,4263.57,-56.1573
5.71211,4306.64,-61.7723
5.71211,4349.71,-51.0105
5.71211,4392.77,-48.4424
5.71211,4435.84,-55.9478
5.71211,4478.91,-51.9384
5.71211,4521.97,-44.0547
